input,answers,context_id
What are the limitations on benefits if the Plan's Adjusted Funding Target Attainment Percentage is less than 80%?,"If the Plan's Adjusted Funding Target Attainment Percentage is less than 80%, but not less than 60%, Participants or Beneficiaries are not permitted to elect single sum payments or other optional forms of benefit that include a prohibited payment unless the present value of the portion being paid does not exceed 50% of the present value of the benefit payable in the optional form or 100% of the PBGC maximum benefit guarantee amount.",fff11332781a0e2981411148cc3db455
"How is the term ""transfer"" defined in the context of Partnership Units?","The term ""transfer"" refers to a transaction by which a Partner purports to assign all or any part of their Partnership Interest to another Person, including sales, assignments, gifts, pledges, encumbrances, mortgages, exchanges, or any other dispositions by law or otherwise.",e652bc6b55044a3ba8282671a18d4151
What are the conditions for a Limited Partner to exercise the Redemption Right?,"A Limited Partner can exercise the Redemption Right to require the Partnership to redeem all or a portion of their Partnership Units at a redemption price equal to the Cash Amount, provided that the Partnership Units have been outstanding for at least one year unless the General Partner allows otherwise.",a25ae25adb714a688d9c630a0dd90ba8
What is the role of the Partnership Representative as defined in the contract?,"The Partnership Representative is responsible for overseeing any tax proceedings related to the Partnership and is authorized to act on behalf of the Partnership in any such proceedings, including making tax elections and representing the Partnership in disputes with tax authorities.",d7691b88f2f367bdeee8d966cc055bf7
What are the consequences of a Bankruptcy Event for the General Partner?,"If a Bankruptcy Event occurs with respect to the General Partner, the General Partner shall automatically withdraw from the Partnership, and all of its General Partner Interest in the Partnership will be transferred to a successor general partner selected by the Board of Directors.",8415acd80131848b71cc24649d969995
What are the limitations on the transfer of Partnership Units?,"The transfer of Partnership Units is limited to ensure that the Partnership does not become a publicly traded partnership, violate federal or state securities laws, or cause the Partnership to be treated as an association taxable as a corporation.",30ef5065fd5e4760a5ef4d6d04209b59
What are the consequences if a Servicer Default occurs?,"If a Servicer Default occurs, the rights and obligations of the Servicer under the agreement can be terminated by the Indenture Trustee or the Holders of Notes evidencing a majority of the Outstanding Amount of the Notes. The Indenture Trustee or a Successor Servicer may then be appointed to take over the responsibilities of the Servicer.",dfaa12152cbcaf90fb4624a7ee947ec6
What is the role of the Reserve Account in the agreement?,"The Reserve Account is established to ensure that there is a sufficient balance to cover potential future needs, such as ensuring compliance with certain financial ratios or providing a buffer against unexpected losses. It is funded from collections and other deposits, and amounts may be withdrawn to cover deficiencies in other accounts or to make distributions to certificateholders.",e0a350dbdd5e47915d23c6d5fe853c4f
What are the standard tenant services provided by Landlord during the Lease Term?,"The standard tenant services provided by Landlord include heating and air conditioning during Building Hours, adequate electrical wiring and facilities for connection to Tenant's equipment, city water for drinking and sanitary purposes, janitorial services, nonexclusive elevator service, and access to the Building and Premises 24 hours a day, seven days a week.",5d80b5291387a561497f685f21c811fa
What are the consequences if Tenant holds over after the expiration of the Lease Term?,"If Tenant holds over after the expiration of the Lease Term, the tenancy becomes a tenancy-at-sufferance, and Rent shall be payable at a daily rate equal to 150% of the daily Rent applicable during the last rental period of the Lease Term for the first two months, and 200% thereafter.",bb08a5f8989698cd921bed7f74dacc09
What is the procedure for Tenant to exercise an option to extend the Lease Term?,"Tenant must deliver written notice to Landlord of its intention to extend the Lease Term not more than twelve (12) months and not less than nine (9) months prior to the expiration of the initial Lease Term, and then exercise the option by delivering written notice to Landlord within thirty (30) days after receipt of the Option Rent Notice.",73ca18bf7c9eed9b84eb38813713075d
What are the Permitted Exceptions that the Property will be conveyed subject to at Closing?,"The Property will be conveyed subject to real estate taxes for the year of Closing, which are not yet due and payable, subsequent years, zoning and use restrictions in effect or which may hereafter come into existence due to governmental action, the Prohibited Uses, and other Permitted Exceptions as defined in the Agreement.",925c740177a1b115c3517e24e1f7e9d2
How is the Purchase Price to be paid by Purchaser?,"The Purchase Price is to be paid as follows: (a) an earnest money deposit of Five Hundred Thousand and 00/100 Dollars ($500,000.00) within two (2) business days of the Effective Date, (b) an additional deposit of One Million Dollars ($1,000,000.00) within five (5) days after the expiration of the Inspection Period, and (c) the balance of the funds totaling the Purchase Price, plus or minus any amount resulting from prorations and adjustments, to be paid by wire transfer to the Closing Agent’s trust account on the Closing Date.",ef2c7d5e505e5734475ca5f3e7a84e16
What are the consequences if Purchaser fails to terminate the Agreement prior to the expiration of the Inspection Period?,"If Purchaser fails to terminate the Agreement prior to the expiration of the Inspection Period, the Initial Deposit automatically becomes non-refundable unless Seller defaults hereunder, or as otherwise provided herein. Additionally, Purchaser shall make the Additional Deposit required under Section 2(b) of this Agreement, which Additional Deposit shall be non-refundable unless Seller defaults, or as otherwise provided herein.",02af6a8e99701248b145b6aace07a1c6
What are the Environmental Conditions disclosed by Seller relating to the Property?,"The Environmental Conditions disclosed by Seller include areas of the Property on which a former golf course was constructed that contain levels of arsenic in the soil, portions of which have been remediated, and two (2) oil spills on the Additional Land near the information technology building that occurred in 2017 and 2018.",b5807444a4a08487eee004782fb25c86
What is the obligation of Seller regarding the Oil Spill Remediation after Closing?,"Seller agrees, at Seller’s expense, to continue the Oil Spill Remediation after Closing until completion and the issuance of a “no further action” letter or other evidence from applicable governmental authorities reasonably required by Purchaser confirming that the Oil Spills have been completely remediated in accordance with applicable law.",74c9c34c9fde46d30ad4dae1c9f40af3
"What is the purpose of the Controlled Equity OfferingSM Sales Agreement between Ocugen, Inc. and Cantor Fitzgerald & Co.?","The purpose of the agreement is to allow Ocugen, Inc. to issue and sell shares of its common stock, par value $0.01 per share, through Cantor Fitzgerald & Co. as the agent.",7d515286535447fb969f1628d1d571b4
What are the terms of settlement for sales of Placement Shares?,"Settlement for sales of Placement Shares typically occurs on the second (2nd) Trading Day following the date on which such sales are made, unless otherwise specified in the applicable Placement Notice.",3c4b5da20e84cd3f38a5b2e6b17e87c8
What are the representations and warranties made by the Company regarding the Registration Statement and Prospectus?,"The Company represents and warrants that the Registration Statement and Prospectus, as well as any amendments or supplements thereto, conform in all material respects with the requirements of the Securities Act and do not include any untrue statement of a material fact or omit to state a material fact necessary to make the statements therein not misleading.",fef4f18acd138b03f9aa16c9f40d4b32
What are the obligations of the Company regarding the use of proceeds from the sale of Placement Shares?,"The Company is obligated to use the Net Proceeds as described in the Prospectus in the section entitled ""Use of Proceeds.""",d5b5eb4bd8a4dce777caf8e4778055b4
What are the consequences if a party breaches its representations and warranties in the Agreement?,"If a party breaches its representations and warranties in the Agreement, it may be subject to legal action for breach of contract, and the non-breaching party may be entitled to seek damages, specific performance, or other remedies as provided by law and stipulated in the Agreement.",07bf3d10ca2668ebc3e9f68980369292
What is the significance of the Founder Exchange and Tender in the context of the Agreement?,"The Founder Exchange and Tender is significant as it involves certain holders of Class B Shares exchanging their Series B Membership Interests for Class A Shares and tendering all Shares held or controlled by them pursuant to the Offer, which is a material inducement to Parent's willingness to enter into the Agreement.",577d1acc070bbbb63cd06bbe00254f8b
What are the financial obligations of Parent and Merger Sub at the Effective Time?,"At the Effective Time, Parent and Merger Sub are obligated to pay the Offer Acceptance Consideration, the aggregate Merger Consideration, and other amounts payable by Parent or Merger Sub pursuant to the Agreement, including related fees and expenses.",f83f9e2dfaacdc6f251e0f667b87fb44
How does the Agreement address the treatment of outstanding equity awards of the Company?,"The Agreement addresses the treatment of outstanding equity awards by specifying that Company Options and Company SARs will be terminated and cancelled in exchange for the right to receive a lump sum cash payment based on the difference between the Merger Consideration and the applicable exercise price, if the exercise price is less than the Merger Consideration.",6631cd0a6db4f627ca7a71d7863cf1b9
What are the conditions under which the Agreement may be terminated?,"The Agreement may be terminated if the Offer Acceptance Time does not occur prior to the Termination Date, if any Law or Order permanently restrains, enjoins, or otherwise prohibits the consummation of the Offer or Merger, or if the Agreement is terminated in accordance with its terms by mutual consent or by either party under specified circumstances.",ce8fedd6592333d7da48ec276915eb33
What are the conditions precedent to the effectiveness of the Term Loan Agreement?,"The conditions precedent include the execution of the agreement by all relevant parties, delivery of a loan certificate and necessary authorizations, verification of representations and warranties, compliance with regulations under the USA PATRIOT Act, payment of fees and expenses, and submission of financial statements and a performance certificate.",0a348a668d92ea5000de66e2e71db54c
What are the representations and warranties made by the Borrower in favor of the Administrative Agent and each Lender?,"The Borrower represents and warrants its legal existence and good standing, authorization and enforceability of the agreement, compliance with laws, title to assets, absence of litigation that could materially affect the Borrower, payment of taxes, accuracy of financial statements, compliance with ERISA, and solvency, among other things.",b3c833fa63d52543e837f8feb80cefc1
What are the events that constitute an Event of Default under the Term Loan Agreement?,"Events of Default include incorrect representations or warranties, failure to pay principal or interest, default in performance of certain agreements or covenants, bankruptcy or insolvency events, judgments exceeding a specified amount, and certain ERISA plan defaults, among others.",60d458738ec2b1c6bbf74c95abcb67d7
How are the rights and duties of the Administrative Agent described in the agreement?,The Administrative Agent is appointed by the Lenders to act on their behalf and is authorized to take actions and exercise powers as delegated by the terms of the agreement. The Administrative Agent is also protected from liability except in cases of its own gross negligence or willful misconduct.,3215d3e6a66844e462c86c693b0defb7
What are the confidentiality provisions regarding the information shared under the agreement?,"The Administrative Agent and Lenders must hold non-public and proprietary information confidentially, with exceptions for disclosures to affiliates, regulatory bodies, or in legal proceedings. They are not obligated to return any materials provided by the Borrower.",cf3b7c75fd06f0d620390f00e45707b6
"What actions are prohibited by the Company during the ""PEA Period""?","During the ""PEA Period,"" the Company is not allowed to deliver a Regular Purchase Notice, Accelerated Purchase Notice, or Additional Accelerated Purchase Notice to the Investor.",bbcc8cfda80d868aedfa24e599c5b36c
What are the consequences if the Company fails to issue Purchase Shares as DWAC Shares within the required time frame?,"If the Company fails to issue Purchase Shares as DWAC Shares within two Business Days following the receipt of the Purchase Price, the Company must, at its discretion, either pay cash to the Investor equal to the Investor’s total purchase price for the shares of Common Stock so purchased, or honor its obligation to deliver the Purchase Shares and pay cash to the Investor for the excess of the Cover Price over the total Purchase Amount.",915626974951319cd525d46b4452222b
How is the term of a Stock Appreciation Right determined under the Plan?,"The term of a Stock Appreciation Right granted under the Plan is determined by the Committee, but it cannot be exercisable later than the tenth anniversary of the Grant Date.",63751433b5a1d0b82382159d02a2d6db
What are the conditions under which a Participant may be required to pay taxes on the PSUs?,"The Participant may be required to pay federal, state, and local taxes on the PSUs. The Company may permit the Participant to satisfy any tax withholding obligation by tendering a cash payment, authorizing the Company to withhold shares of Common Stock, or delivering a properly executed notice of settlement together with irrevocable instructions to a broker to deliver the required tax withholding amount.",5cad90690478d0905570944c22bdae0c
How does a Change in Control affect the terms of outstanding Awards under the Plan?,"In the event of a Change in Control, the Committee may provide for the substitution or assumption of Awards, acceleration of the exercisability of an Award, or cancellation of any one or more outstanding Awards and payment to the holders of such Awards of the value of such Awards, subject to certain conditions.",820f6b251ffc4a09fddbc78603ef1312
What restrictions are placed on the transferability of Awards under the Plan?,Awards (other than Incentive Stock Options) may be transferable to a Permitted Transferee upon written approval by the Committee. Any such permitted transfer of Awards shall be for zero consideration.,60648516e9795255272e6ff274dcd391
What are the consequences of a Participant making a Disqualifying Disposition of shares acquired upon exercise of an Incentive Stock Option?,"If a Participant makes a Disqualifying Disposition of shares acquired upon exercise of an Incentive Stock Option, the Participant shall be required to immediately advise the Company in writing as to the occurrence of the sale and the price realized upon the sale of such shares.",8194470960bf4d4e37cd6ca44fea14be
What is the governing law for disputes arising from the Plan?,"The governing law for disputes arising from the Plan is the law of the State of Delaware, without regard to conflict of law principles.",94b9fcf39d6bf98c3e243d6d42b02057
What is the role of the Joint Development Committee (JDC) in the agreement?,"The JDC is responsible for overseeing all Development activities conducted by or on behalf of Amerimmune as part of the Research Program, managing the strategic direction of the Research Program, reviewing and approving Development plans, and providing a forum for the Parties to share information and facilitate discussions regarding the conduct of the Research Program.",ad775b827f1723dad5f53635743ad80f
"What is the significance of the ""Option"" granted to Amerimmune by Histogen?","The ""Option"" allows Amerimmune to obtain an exclusive license to Develop and Commercialize Products in the Research and Commercial Fields throughout the Territory during the Term, provided it is exercised within the specified Option Exercise Window.",76f2fa18705dd4b8d5e2ab4de39b1e0a
What are the confidentiality obligations under the agreement?,"The confidentiality obligations require each Party to maintain in confidence the other Party’s Confidential Information using not less than a reasonable degree of effort, not disclose such information to any Third Party without prior written consent, and not use such information for any purpose except those permitted by the Agreement.",cec3d195e449a1d1ef313da00c234b2e
What are the duties of the Servicer as custodian of the Receivable Files?,"The Servicer, as custodian, is responsible for holding the Receivable Files for the benefit of the Issuer and the Indenture Trustee, acting in accordance with its Customary Servicing Practices. This includes maintaining and making available the Receivable Files and related accounts, records, and computer systems to the Issuer and the Indenture Trustee upon request.",b8feeac1c2fd37620857b427f56f0032
How does the Seller handle breaches of its representations and warranties regarding the Receivables?,"If a breach of the Seller’s representations and warranties is discovered that materially and adversely affects the interests of the Securityholders in any Receivable, the Seller is obligated to either correct or cure such breach or repurchase the affected Receivable by the Distribution Date following the end of the Collection Period which includes the 60th day after the date the Seller became aware or was notified of such breach.",6887c5fead5220d229e7909da9481795
What are the conditions under which the Servicer may be terminated?,"The Servicer may be terminated if a Servicer Default occurs, which includes failures to make required deposits to or payments from the Accounts, material breaches of covenants or agreements that adversely affect the Securityholders, or an Insolvency Event with respect to the Servicer. The termination can be initiated by the Indenture Trustee or the Holders of Notes evidencing a majority of the Outstanding Amount of the Notes.",2a3108230247d7659d9debd9d0aa90c9
What is the role of the Reserve Account in the transaction?,The Reserve Account is established to ensure that there are sufficient funds to cover potential shortfalls in distributions to Securityholders. It receives deposits to reach a Specified Reserve Account Balance and can be drawn from to cover deficiencies in the Collection Account for making required distributions.,48250b3a476b5013397dd1aeab8eaf0a
What protections are in place for the security interest in the Receivables and related property?,"The Seller is required to authorize and file financing statements and continuation statements to fully preserve, maintain, and protect the interest of the Issuer and the Indenture Trustee in the Receivables and related property. The Seller must also notify the Owner Trustee and the Indenture Trustee of any changes in its name or corporate structure that could affect the accuracy of previously filed financing statements.",ecc57810595877b5be4d29f0dace00b3
What are the conditions precedent to the initial Credit Extension?,"The conditions precedent include the receipt of duly executed Senior Loan Documents, Loan Documents, Operating Documents, secretary’s corporate borrowing certificate, completed Borrowing Resolutions, financing statement searches, Perfection Certificate, and payment of fees and Lenders’ Expenses.",a7991af44ecc64294b0ad9f36bdef1b8
"What is the ""Default Rate"" and when does it apply?",The Default Rate is a rate per annum which is four percent (4.0%) above the rate that is otherwise applicable to the Obligations. It applies immediately upon the occurrence and during the continuance of an Event of Default.,57ad7c9fc393c9ba42c6a3997493d374
What are the obligations of Borrower upon the formation or acquisition of Subsidiaries?,"Upon formation or acquisition of Subsidiaries, Borrower must cause such new Subsidiary to provide a joinder to the Agreement, execute financing statements and/or Control Agreements, and provide appropriate certificates and other documentation in form and substance satisfactory to Agent.",7dccae640e1ecd6b5b6aff53eff81e05
What are the reporting requirements for Borrower under Section 6.2 of the Agreement?,"Borrower must provide monthly Compliance Certificates, quarterly financial statements, annual audited financial statements, 10-Q reports, SEC filings, and other statements and notices as required by the Agreement.",56c7956a18d9189d3e086ab04ecb462d
What actions can Agent take upon the occurrence of an Event of Default?,"Upon an Event of Default, Agent can declare all Obligations immediately due and payable, stop advancing money or extending credit, demand deposits for Letters of Credit, terminate any FX Contracts, verify and collect Accounts, make payments to protect the Collateral, and exercise all rights and remedies available under the Loan Documents or at law.",8126508cbd1ec2e2aabf7fdfdeaaa59b
What is the primary purpose of the Investment Agreement?,"The primary purpose of the Investment Agreement is to facilitate the purchase of 152,250 shares of Series A Convertible Preferred Stock by Madison Dearborn Capital Partners VI-A, L.P., Madison Dearborn Capital Partners VI Executive-A, L.P., and Madison Dearborn Capital Partners VI-C, L.P. from EVO Payments, Inc.",83fe60619e68c727c3e3f3c6b593eaf5
What are the conditions for the Company to redeem the Convertible Preferred Stock?,"The Company can redeem the Convertible Preferred Stock on or after the Redemption Trigger Date, provided it has sufficient funds legally available and the Common Stock Liquidity Conditions are satisfied.",e51018f46664de445bb99f25c15174de
What are the consequences of a Change of Control Repurchase Price Default?,"A Change of Control Repurchase Price Default occurs if the Company fails to pay the Change of Control Repurchase Price in full when due. It continues until the Change of Control Repurchase Price is paid in full, at which time the default is deemed to be cured.",8879cf459a6beec30657ff41a8f4556d
What are the conditions for the Company to exercise its Mandatory Conversion Right?,"The Company can exercise its Mandatory Conversion Right if the Last Reported Sale Price per share of Common Stock exceeds a certain threshold percentage of the Conversion Price on at least 20 Trading Days during a 30 consecutive Trading Day period, and other conditions such as Common Stock Liquidity Conditions and Requisite Stockholder Approval are met.",c3e06ba4dd3d7eef2b671b596c8d077a
What are the tax treatment implications for the Convertible Preferred Stock?,"It is intended that the Convertible Preferred Stock will not be treated as ""preferred stock"" within the meaning of Section 305(b)(4) of the Code, and no Holder will be required to include any amounts in income by operation of Sections 305(b) or (c) of the Code.",ee9bd1f8d8dd64f380a6002b08bad5e7
What are the legal implications of the non-recourse provision in the Agreement?,"The non-recourse provision means that no party or their Affiliates can have any liability for obligations or liabilities under the Agreement or for any claim based on, arising out of, or related to the Agreement, except for claims of actual and intentional fraud.",c3ad85f80a9eb66e63c10f81fec95a86
What are the governing law and jurisdiction provisions of the Agreement?,"The Agreement is governed by the laws of the state of Delaware, and any disputes relating to the Agreement are to be heard in the Delaware Court of Chancery or other Chosen Courts, with a waiver of the right to trial by jury.",83b65dd2458f1c558264b024b0e456a4
What are the repayment terms for the Term Loan?,"The repayment terms for the Term Loan include monthly principal payments equal to one percent (1%) of the then outstanding Loan Balance, beginning on May 1, 2020, and continuing on the first day of each calendar month thereafter, with the remaining unpaid principal amount due on the Maturity Date.",efd937d3da36b1a89f7f0c6ad00cbf9f
"What is the definition of ""Material Adverse Effect"" in the context of the Agreement?","""Material Adverse Effect"" refers to any adverse effect on the business, operations, properties, liabilities, or financial condition of the Borrowers, on a consolidated basis, which increases the risk that any of the Obligations will not be repaid as and when due.",007918480bc8decd141dce4e63078f1f
What are the events that constitute an Event of Default under the Agreement?,"Events of Default include, but are not limited to, defaults in the payment of principal or interest under the Agreement or the Notes, defaults in the observance or performance of any obligations under the Loan Documents, untruthfulness of any representations or warranties made by the Borrowers, defaults in the payment or performance of any Indebtedness, levies against any significant portion of the Borrowers' property, and certain events related to bankruptcy or insolvency.",f4451724e9ebc64e90ea621425081def
How are disputes to be resolved under the Agreement?,"Disputes are to be resolved by binding arbitration before a single arbitrator, unless a jury trial waiver is not permitted by applicable law, in which case disputes shall be resolved by a judge sitting without a jury.",4ddac53844655b6ccea8a4d8f2281cbb
Who are the parties involved in the agreement?,"The parties involved in the agreement are DraftKings Inc., a Nevada corporation (the ""Company""), and Paul Liberman (the ""Executive"").",d48bc027ab0ebad8df31359ba352efc2
What are the consequences of termination of employment due to disability?,"If the Executive’s employment ends due to disability, the Executive or their estate is entitled to the Accrued Benefits and, if they comply with certain obligations, full vesting of all outstanding unvested equity-based awards.",44c2d986aa9bc0b98ae3ab4a248c054a
Can this Agreement be assigned or delegated by either party without consent?,"No party may assign or delegate any rights or obligations hereunder without first obtaining the written consent of the other party, except that the Company may assign this Agreement to any successor to all or substantially all of its business and/or assets.",922eac500a8bccef159a01ad793d9718
What tax matters are addressed in the Agreement?,"The Agreement addresses tax matters including withholding of federal, state, and local taxes, compliance with Section 409A of the Internal Revenue Code, and handling of reimbursements and in-kind benefits to ensure they comply with tax regulations.",8d74cbaf843abcaa46b74cc07fdb6361
What are the key transactions outlined in the Master Structuring Agreement?,"The key transactions are the Contribution of Blocker Interests to OSH Inc., the Company Merger (Merger Sub 1 merging with OSH LLC), the Management Merger (Merger Sub 2 merging with OSH MH LLC), and the IPO of OSH Inc.",ad654ee12c7547990b06f5e222f69dce
What is the significance of the Tax Matters Agreement mentioned in the Master Structuring Agreement?,"The Tax Matters Agreement outlines responsibilities for the payment of taxes, filing of tax returns, and cooperation in tax proceedings among the parties involved in the restructuring.",d42e632c3ab54c024356695fb4b2afd8
What is the purpose of the Asset Purchase Agreement outlined in the document?,"The purpose of the Asset Purchase Agreement is to facilitate the sale and purchase of certain assets from Sellers to Buyer, as well as the assumption of specified liabilities, subject to the terms and conditions set forth in the agreement.",a2b9a24ff0e2654b038cafcd6f716117
Who are the parties involved in this agreement?,"The parties involved in this agreement are Adams Resources & Energy, Inc. and Service Transport Company as Buyer, and Comcar Industries, Inc., CTL Transportation, LLC, and their Subsidiaries and Affiliates as Sellers.",48ac1be744244dc0cc40739b406ae5c6
What are the conditions precedent to the obligations of the Buyer to consummate the Transactions?,"The conditions precedent to the obligations of the Buyer include the accuracy of Sellers' representations and warranties, the performance of obligations by Sellers, no Seller Material Adverse Effect, receipt of an officer's certificate from Sellers, entry of the Sale Order by the Bankruptcy Court, and no Order restraining, enjoining, or otherwise prohibiting the transactions.",09c8544406899e3fffee797d8036b903
How is the Purchase Price determined and what are its components?,"The Purchase Price is determined to be equal to Nine Million Dollars ($9,000,000), plus Sellers' Proration Amount, minus the Buyer Proration Amount.",e68b9935adda4fcd437df7ee0ec5fa06
What is the significance of the Sale Order in the context of this agreement?,"The Sale Order is a critical component as it is an Order of the Bankruptcy Court authorizing and approving the sale of the Acquired Assets to Buyer, the assumption and assignment of Assumed Contracts, and other aspects of the transactions contemplated by the agreement.",0497381e54abaee7936b543cc915b30a
What are the affirmative covenants that the Company must adhere to during the Issuance Period?,"The affirmative covenants include delivering financial statements, maintaining compliance with laws, keeping properties in good repair, paying taxes and claims, preserving corporate existence, and ensuring the ranking of liabilities under the Notes.",242ea0afe9d719a0a112145ddc1e857d
What are the negative covenants that restrict the Company's actions?,"The negative covenants restrict the Company from engaging in certain financial activities, incurring additional debt, creating liens, merging or consolidating with other entities, selling assets, and entering into transactions with affiliates without meeting specified conditions.",0aec206f6a5146e3126dfcdb93bd4467
What triggers an Event of Default under the agreement?,"An Event of Default occurs if the Company defaults in payment of principal or interest on the Notes, fails to perform or comply with certain terms, makes false representations, defaults on other significant debt, or undergoes certain insolvency proceedings.",1fc373169024471a0c0d75879445e592
What is the purpose of the Credit Agreement mentioned in the document?,"The purpose of the Credit Agreement is to establish a 364-day senior unsecured term loan credit facility for Tampa Electric Company, as the Borrower, with Wells Fargo Bank, National Association acting as the Administrative Agent and various Lenders participating in the facility.",31571427df9e5d584345c195dfb21c7d
